176,C++;SQL;Data Analysis,1,74.99,9,1,1,No,NoPay
246,Java;Machine Learning,2,75.13,2,4,0,No,NoPay
829,Java;Python,1,85.09,2,4,1,No,NoPay
668,C++;Java;Data Analysis,3,62.57,6,4,0,No,NoPay
755,C++,3,72.94,2,1,0,No,NoPay
859,Data Analysis,5,79.54,6,1,0,No,NoPay
155,Java;Python,3,81.99,3,3,0,No,NoPay
288,SQL,2,80.79,7,4,0,No,NoPay
603,C++;Java;Machine Learning,3,61.4,6,2,0,No,NoPay
570,Machine Learning;C++,4,74.32,5,1,1,No,NoPay
744,Machine Learning;C++,4,91.32,4,4,0,No,NoPay
18,Data Analysis,5,85.38,2,1,1,No,NoPay
128,Machine Learning;SQL,2,69.49,8,3,0,No,NoPay
323,Python,0,80.49,8,2,0,No,NoPay
256,C++;SQL;Python,2,64.39,7,1,1,No,NoPay
658,C++;Data Analysis,4,98.62,3,3,0,No,NoPay
965,C++;Data Analysis,5,95.48,1,0,1,No,NoPay
191,Machine Learning;Python,2,81.53,4,2,1,Yes,125
116,Data Analysis;Machine Learning,1,63.68,9,1,0,No,NoPay
617,Python;C++,3,73.29,7,4,1,No,NoPay
607,Machine Learning;Data Analysis,3,97.23,8,4,1,No,NoPay
181,SQL;Java,0,94.95,3,3,0,No,NoPay
302,Machine Learning,0,84.36,8,2,1,No,NoPay
760,Data Analysis;Machine Learning;Python,4,86.5,7,1,0,Yes,125
713,Java;Data Analysis,3,97.25,6,2,0,No,NoPay
724,SQL;Java;C++,5,67.48,2,3,1,No,NoPay
686,C++,3,63.11,4,1,1,No,NoPay
980,C++;Java,3,72.98,3,1,0,No,NoPay
518,Java,4,86.89,3,2,1,No,NoPay
985,C++;SQL;Python,2,61.8,1,2,0,No,NoPay
46,Java;C++;Python,0,85.96,6,1,1,No,NoPay
910,C++;Machine Learning,0,80.01,2,1,1,No,NoPay
158,SQL;Data Analysis,2,70.29,9,2,1,No,NoPay
852,Data Analysis,1,71.09,2,1,0,No,NoPay
172,C++;Python;Java,3,75.75,1,0,0,No,NoPay
17,Machine Learning;SQL,5,98.8,6,1,0,No,NoPay
512,Data Analysis;Python;Machine Learning,1,85.73,1,2,1,Interview,NoPay
49,Python;Data Analysis;SQL,0,93.61,7,2,0,No,NoPay
972,Python,3,64.56,8,3,1,No,NoPay
941,Java,3,85.99,5,2,0,No,NoPay
516,Data Analysis;SQL,0,80.64,1,2,1,No,NoPay
953,Machine Learning;C++;Python,4,77.52,9,4,0,Yes,125
481,Java,1,80.48,4,2,1,No,NoPay
284,Machine Learning;Java;Data Analysis,2,85.76,4,1,0,No,NoPay
719,Machine Learning;Python;Java,0,82.52,6,3,0,Interview,NoPay
878,Python;Java,4,80.39,6,0,1,No,NoPay
226,Data Analysis;C++,5,97.77,0,0,1,No,NoPay
27,SQL,3,67.41,6,3,1,No,NoPay
955,SQL;Machine Learning;Data Analysis,1,88.77,7,2,1,No,NoPay
438,Python;C++;SQL,4,96.35,0,0,1,No,NoPay
952,C++;Python;Machine Learning,3,86.15,9,4,0,Yes,125
365,Machine Learning;Java;Python,5,98.17,9,1,1,Yes,150
230,C++;Java;Data Analysis,1,69.4,5,2,0,No,NoPay
38,Data Analysis;C++,2,61.83,7,2,1,No,NoPay
966,C++;Python;Machine Learning,1,76.43,3,3,1,Interview,NoPay
375,C++;Data Analysis;Machine Learning,1,67.44,2,4,0,No,NoPay
470,Python;C++;Machine Learning,5,75.95,0,2,0,Interview,NoPay
968,Data Analysis;SQL,3,71.87,8,4,0,No,NoPay
851,Machine Learning;C++;Java,1,98.35,4,0,1,No,NoPay
705,Data Analysis;C++,4,95.21,6,3,1,No,NoPay
842,Data Analysis;SQL,5,90.67,3,2,1,No,NoPay
195,Java,0,75.99,2,0,1,No,NoPay
855,Python;Data Analysis;Java,2,64.76,8,1,1,No,NoPay
865,Data Analysis;SQL,0,81.58,5,2,0,No,NoPay
504,SQL,4,88.95,4,2,0,No,NoPay
970,Java,0,65.52,4,2,1,No,NoPay
831,SQL;Java;Python,0,62.45,2,4,0,No,NoPay
580,Machine Learning,3,66.03,1,1,1,No,NoPay
969,Python;Machine Learning;Data Analysis,0,66.1,6,4,1,No,NoPay
163,SQL;Machine Learning,4,94.3,4,2,1,No,NoPay
909,Python;Machine Learning,5,72.18,1,1,0,No,NoPay
153,Python;Java,2,89.22,0,0,1,No,NoPay
802,Data Analysis;Machine Learning;C++,4,88.5,0,3,1,No,NoPay
994,SQL;Python,2,63.77,7,3,0,No,NoPay
756,Machine Learning,4,74.06,3,3,1,No,NoPay
112,C++,0,70.02,9,2,1,No,NoPay
227,Java;C++;Data Analysis,1,66.79,8,4,1,No,NoPay
689,Machine Learning,0,60.77,9,1,0,No,NoPay
104,Python,0,86.31,2,2,0,No,NoPay
422,Java,1,74.21,8,1,0,No,NoPay
420,SQL,4,99.82,6,0,1,No,NoPay
751,Data Analysis;C++;SQL,0,84.11,0,3,1,No,NoPay
587,C++;SQL;Java,4,77.1,5,3,0,No,NoPay
781,Data Analysis;Machine Learning;C++,0,88.21,7,1,1,No,NoPay
673,C++;SQL;Java,2,69.79,6,1,0,No,NoPay
120,Java;SQL,3,87.79,7,1,1,No,NoPay
54,Python;SQL;Java,0,96.69,7,4,1,No,NoPay
152,Java,4,89.9,1,4,0,No,NoPay
404,Machine Learning;Java;Python,3,91.62,9,4,1,Yes,150
946,Java;Data Analysis,5,65.83,3,2,0,No,NoPay
208,Java;SQL;C++,3,98.13,1,0,0,No,NoPay
659,C++;Data Analysis;SQL,0,65.97,7,0,1,No,NoPay
844,SQL;Java,2,92.53,9,1,0,No,NoPay
763,SQL;Java;Machine Learning,2,74.25,4,4,0,No,NoPay
9,Python;Machine Learning;Java,2,79.06,4,1,0,Yes,125
808,Machine Learning;SQL,4,66.82,5,1,1,No,NoPay
37,SQL;Java;C++,5,79.24,6,2,0,No,NoPay
453,C++,2,66.98,3,3,0,No,NoPay
652,Python,1,70.17,7,3,0,No,NoPay
254,Machine Learning,2,79.57,5,3,1,No,NoPay
304,Machine Learning,0,78.85,5,2,0,No,NoPay
747,Machine Learning;C++,2,69.97,6,4,0,No,NoPay
572,SQL,0,62.81,8,4,1,No,NoPay
624,Data Analysis;Java,0,98.4,9,2,0,No,NoPay
733,SQL;C++;Java,3,98.76,7,3,0,No,NoPay
892,C++,2,79.2,4,4,1,No,NoPay
263,SQL;Java,0,84.09,3,0,1,No,NoPay
611,Machine Learning;Python;SQL,3,81.81,8,2,0,Yes,125
298,SQL,3,68.07,3,0,0,No,NoPay
415,Java;Data Analysis,5,97.51,2,0,0,No,NoPay
151,Data Analysis;Java;Machine Learning,4,97.83,7,1,1,No,NoPay
