712,Python;Data Analysis;Java,4,73.9,3,2,1,No,NoPay
177,SQL;Machine Learning;Java,3,92,3,2,1,No,NoPay
395,Java,1,82.99,3,4,0,No,NoPay
677,Data Analysis,5,76.36,7,2,0,No,NoPay
830,Java;C++,3,76.8,6,3,1,No,NoPay
961,C++;Python,3,60.89,6,4,1,No,NoPay
685,Data Analysis,3,73.51,9,2,0,No,NoPay
383,SQL;Machine Learning,5,86.15,2,3,1,No,NoPay
957,Data Analysis;C++;Java,2,61.95,2,4,1,No,NoPay
613,C++;Machine Learning,1,95.83,1,1,1,No,NoPay
257,Data Analysis;SQL;Python,2,76.99,8,2,1,No,NoPay
538,SQL,0,98.52,3,0,1,No,NoPay
335,Python;Java;C++,5,63.43,2,3,0,No,NoPay
15,Python;Data Analysis,1,82.69,4,0,1,No,NoPay
324,Java,3,91.58,1,2,1,No,NoPay
759,C++;Machine Learning;SQL,2,61.26,8,3,1,No,NoPay
222,Machine Learning;Data Analysis,4,68.17,4,3,1,No,NoPay
179,C++;Java;SQL,5,72.17,3,0,0,No,NoPay
984,Machine Learning;Data Analysis,3,99.47,8,1,0,No,NoPay
22,Machine Learning;Java,0,89.33,9,4,1,No,NoPay
356,Machine Learning;Python,5,82.28,4,0,1,Yes,125
667,C++;Machine Learning,5,60.63,8,0,1,No,NoPay
902,Data Analysis;Java;C++,4,78.94,0,1,1,No,NoPay
340,C++;SQL,5,97.84,8,2,0,No,NoPay
431,C++,3,70.11,4,4,0,No,NoPay
551,Data Analysis;Python;Java,0,65.57,0,3,1,No,NoPay
834,C++;Data Analysis;SQL,4,63.95,4,3,1,No,NoPay
203,Machine Learning;C++,0,82.24,0,2,1,No,NoPay
631,Python,4,83.73,5,0,0,No,NoPay
93,Machine Learning;Python,1,66.88,9,3,0,No,NoPay
558,Machine Learning;Data Analysis;SQL,1,97.01,0,3,1,No,NoPay
68,Data Analysis;SQL,3,70.5,5,3,1,No,NoPay
693,Java;C++,5,83.55,2,1,0,No,NoPay
284,Machine Learning;Java;Data Analysis,2,85.76,4,1,0,No,NoPay
974,SQL,3,72.27,1,4,0,No,NoPay
434,Data Analysis;SQL;C++,4,95.06,4,4,0,No,NoPay
153,Python;Java,2,89.22,0,0,1,No,NoPay
75,Data Analysis;Python;Java,5,98.4,5,4,0,No,NoPay
731,SQL,5,75.65,4,1,1,No,NoPay
446,Data Analysis;Python,4,75.84,4,0,0,No,NoPay
188,SQL;Java;Machine Learning,0,94.37,9,0,0,No,NoPay
271,Data Analysis;SQL;Python,2,64.82,8,3,1,No,NoPay
236,C++,5,82.2,4,0,0,No,NoPay
487,C++;Java,5,78.25,1,4,1,No,NoPay
117,Machine Learning;SQL;Data Analysis,0,87.44,8,2,1,No,NoPay
819,SQL;Data Analysis,0,70.31,7,2,0,No,NoPay
512,Data Analysis;Python;Machine Learning,1,85.73,1,2,1,Interview,NoPay
826,SQL,5,78.36,8,4,0,No,NoPay
866,Python;C++;SQL,4,80.71,2,4,1,No,NoPay
126,Java,3,81.25,2,3,1,No,NoPay
116,Data Analysis;Machine Learning,1,63.68,9,1,0,No,NoPay
473,Java;Machine Learning;Python,4,99.72,3,3,1,Yes,150
694,Data Analysis,0,68.94,7,4,0,No,NoPay
57,Python;Machine Learning;SQL,1,98.39,6,1,0,Yes,125
675,Data Analysis;C++;Python,1,90.73,2,4,1,No,NoPay
913,Python;C++;SQL,3,74.33,5,0,0,No,NoPay
369,C++,0,68.48,7,2,1,No,NoPay
268,Java;C++,1,95.71,9,3,0,No,NoPay
46,Java;C++;Python,0,85.96,6,1,1,No,NoPay
349,Python;Java,2,91.86,3,1,1,No,NoPay
195,Java,0,75.99,2,0,1,No,NoPay
1000,Machine Learning;C++;Python,4,98.08,8,4,1,Yes,150
835,C++,5,62.78,4,0,0,No,NoPay
737,SQL,3,98.98,5,0,1,No,NoPay
263,SQL;Java,0,84.09,3,0,1,No,NoPay
443,Java;C++;Machine Learning,5,78.94,5,0,1,No,NoPay
998,Java,0,95.06,3,0,1,No,NoPay
304,Machine Learning,0,78.85,5,2,0,No,NoPay
341,Data Analysis;Python,0,88.48,2,2,1,No,NoPay
599,Data Analysis,2,74.03,0,2,1,No,NoPay
967,Java;Python;C++,5,74.86,7,2,0,No,NoPay
149,Java;Data Analysis,3,83.71,7,2,0,No,NoPay
124,Java;Machine Learning;SQL,4,91.24,2,0,0,No,NoPay
787,Data Analysis;Java,0,71.56,0,1,1,No,NoPay
50,SQL;Python;Data Analysis,3,64.86,1,0,0,No,NoPay
353,C++;Data Analysis,3,64.88,3,3,1,No,NoPay
928,C++;Data Analysis;Python,2,91.11,9,2,1,No,NoPay
142,Data Analysis;C++;Python,1,66.57,8,4,0,No,NoPay
470,Python;C++;Machine Learning,5,75.95,0,2,0,Interview,NoPay
399,Machine Learning;Java,0,78.59,3,4,1,No,NoPay
626,Python,4,60.38,8,2,0,No,NoPay
320,Python;Machine Learning,3,97.65,4,3,0,Yes,150
19,Machine Learning;Python,1,90.56,9,4,1,Yes,150
810,Data Analysis;Machine Learning;Java,0,90.97,1,4,1,No,NoPay
887,Machine Learning;Python,2,90.13,0,0,0,Interview,NoPay
809,Python,5,74.1,6,4,1,No,NoPay
407,SQL;C++;Data Analysis,0,83.7,1,1,0,No,NoPay
537,Python;C++,0,64.91,2,4,1,No,NoPay
621,Python;SQL,4,93.71,8,3,0,No,NoPay
38,Data Analysis;C++,2,61.83,7,2,1,No,NoPay
175,Python;SQL;Machine Learning,2,70.07,8,1,1,No,NoPay
245,Data Analysis;SQL,3,65.92,9,4,1,No,NoPay
829,Java;Python,1,85.09,2,4,1,No,NoPay
668,C++;Java;Data Analysis,3,62.57,6,4,0,No,NoPay
755,C++,3,72.94,2,1,0,No,NoPay
859,Data Analysis,5,79.54,6,1,0,No,NoPay
154,SQL;C++;Java,4,61.85,7,2,1,No,NoPay
287,Machine Learning;SQL;Python,2,85.71,0,2,0,Interview,NoPay
603,C++;Java;Machine Learning,3,61.4,6,2,0,No,NoPay
569,Python;C++;Java,0,83.66,1,0,1,No,NoPay
780,Machine Learning,1,73.98,0,0,0,No,NoPay
17,Machine Learning;SQL,5,98.8,6,1,0,No,NoPay
127,SQL;Java,5,87.31,1,4,1,No,NoPay
322,SQL,0,93.75,1,2,1,No,NoPay
255,SQL,1,89.87,5,2,1,No,NoPay
802,Data Analysis;Machine Learning;C++,4,88.5,0,3,1,No,NoPay
965,C++;Data Analysis,5,95.48,1,0,1,No,NoPay
190,Java,5,73.88,6,4,1,No,NoPay
115,Python;Machine Learning;Data Analysis,1,61.07,5,0,0,No,NoPay
617,Python;C++,3,73.29,7,4,1,No,NoPay
606,C++;SQL,2,98.56,8,2,0,No,NoPay
180,Machine Learning;Python,0,78.76,2,0,1,Interview,NoPay
301,Data Analysis;Python;Java,5,69.99,9,3,1,No,NoPay
760,Data Analysis;Machine Learning;Python,4,86.5,7,1,0,Yes,125
713,Java;Data Analysis,3,97.25,6,2,0,No,NoPay
893,Java;Machine Learning,2,93.09,3,4,1,No,NoPay
953,Machine Learning;C++;Python,4,77.52,9,4,0,Yes,125
662,Data Analysis,0,74.03,8,1,0,No,NoPay
517,Machine Learning;Python;Data Analysis,4,73.84,4,0,0,No,NoPay
985,C++;SQL;Python,2,61.8,1,2,0,No,NoPay
45,Java,4,73.79,5,0,1,No,NoPay
910,C++;Machine Learning,0,80.01,2,1,1,No,NoPay
157,Java,2,97.11,5,3,1,No,NoPay
745,SQL;C++,0,71.87,0,4,1,No,NoPay
171,Java;SQL;Python,3,76.17,9,1,0,No,NoPay
16,Python;SQL,3,95.97,1,4,1,No,NoPay
511,C++;Python;Java,3,72.37,9,2,0,No,NoPay
48,Machine Learning;SQL,3,67.37,6,2,1,No,NoPay
972,Python,3,64.56,8,3,1,No,NoPay
841,Data Analysis;Machine Learning;Python,4,95.53,1,2,0,Interview,NoPay
515,SQL,1,62.66,1,1,1,No,NoPay
687,C++;Machine Learning;Python,4,67.67,4,0,1,No,NoPay
480,Machine Learning;Java,3,65.13,5,0,1,No,NoPay
283,Java;SQL;Python,4,82.3,5,1,1,No,NoPay
892,C++,2,79.2,4,4,1,No,NoPay
655,Python;Java,4,68.35,3,3,0,No,NoPay
225,C++,2,60.86,4,4,0,No,NoPay
26,C++;SQL,4,84.29,9,2,1,No,NoPay
783,Python,2,78.77,1,4,0,No,NoPay
437,SQL;Machine Learning;Java,3,83.26,4,4,1,No,NoPay
952,C++;Python;Machine Learning,3,86.15,9,4,0,Yes,125
364,Java;C++;Data Analysis,0,97.89,7,0,1,No,NoPay
229,Machine Learning;Python;Data Analysis,3,69.49,2,3,1,No,NoPay
37,SQL;Java;C++,5,79.24,6,2,0,No,NoPay
966,C++;Python;Machine Learning,1,76.43,3,3,1,Interview,NoPay
374,SQL,2,88.96,3,4,0,No,NoPay
469,C++;Machine Learning;Python,5,78.75,4,2,0,Interview,NoPay
968,Data Analysis;SQL,3,71.87,8,4,0,No,NoPay
851,Machine Learning;C++;Java,1,98.35,4,0,1,No,NoPay
705,Data Analysis;C++,4,95.21,6,3,1,No,NoPay
930,SQL;C++,0,90.72,2,3,1,No,NoPay
194,C++;Data Analysis;Machine Learning,4,92.12,7,3,1,No,NoPay
855,Python;Data Analysis;Java,2,64.76,8,1,1,No,NoPay
865,Data Analysis;SQL,0,81.58,5,2,0,No,NoPay
503,Machine Learning;SQL,5,95.39,1,0,0,No,NoPay
970,Java,0,65.52,4,2,1,No,NoPay
948,Python,2,68.18,0,3,1,No,NoPay
579,SQL,2,94.47,2,4,1,No,NoPay
969,Python;Machine Learning;Data Analysis,0,66.1,6,4,1,No,NoPay
162,SQL;Python,1,65.17,6,4,0,No,NoPay
703,Java;Machine Learning;Python,3,78.95,9,0,1,Yes,125
152,Java,4,89.9,1,4,0,No,NoPay
682,Machine Learning,3,85.07,1,0,0,No,NoPay
895,Machine Learning,4,96.64,9,0,0,No,NoPay
756,Machine Learning,4,74.06,3,3,1,No,NoPay
111,Data Analysis,2,83.84,3,1,1,No,NoPay
226,Data Analysis;C++,5,97.77,0,0,1,No,NoPay
689,Machine Learning,0,60.77,9,1,0,No,NoPay
103,SQL,0,90.11,9,1,1,No,NoPay
421,Data Analysis;C++,5,60.55,7,2,0,No,NoPay
419,Data Analysis;Java,5,87.89,9,0,1,No,NoPay
751,Data Analysis;C++;SQL,0,84.11,0,3,1,No,NoPay
586,Data Analysis;Python;SQL,0,63.12,8,4,0,No,NoPay
781,Data Analysis;Machine Learning;C++,0,88.21,7,1,1,No,NoPay
672,Data Analysis,5,95.53,1,2,0,No,NoPay
119,SQL;Java;Data Analysis,0,94.59,9,3,1,No,NoPay
53,SQL;Machine Learning;Java,1,65.63,7,2,0,No,NoPay
151,Data Analysis;Java;Machine Learning,4,97.83,7,1,1,No,NoPay
403,Python;C++;SQL,0,99.11,3,2,0,No,NoPay
946,Java;Data Analysis,5,65.83,3,2,0,No,NoPay
207,Machine Learning;C++,3,78.24,5,2,1,No,NoPay
658,C++;Data Analysis,4,98.62,3,3,0,No,NoPay
844,SQL;Java,2,92.53,9,1,0,No,NoPay
885,Java;Python,2,63.9,6,1,0,No,NoPay
8,Machine Learning,2,92.5,7,2,0,No,NoPay
808,Machine Learning;SQL,4,66.82,5,1,1,No,NoPay
36,Machine Learning,5,81.95,2,1,1,No,NoPay
452,Machine Learning;SQL,0,72.5,3,1,0,No,NoPay
651,Python,1,96.47,5,4,0,No,NoPay
253,Data Analysis;Machine Learning,3,65.34,7,1,0,No,NoPay
303,Python;Java,2,87.51,9,3,0,No,NoPay
964,Python;Data Analysis;Machine Learning,0,99.48,6,1,0,Interview,NoPay
571,Java;Python;C++,4,95.77,3,0,1,No,NoPay
623,SQL,4,71.39,1,3,1,No,NoPay
710,Data Analysis;Machine Learning;Java,2,81.82,0,2,0,No,NoPay
720,Machine Learning;Java;Data Analysis,0,67.49,9,2,0,No,NoPay
262,C++;Machine Learning,1,93.8,7,4,1,No,NoPay
610,C++;SQL;Python,5,68.17,5,2,1,No,NoPay
297,SQL;Java,5,75.77,2,2,0,No,NoPay
414,Java;Machine Learning,1,95.17,4,4,1,No,NoPay
150,Python;SQL;C++,5,79.8,1,2,0,No,NoPay
789,Data Analysis;Python,0,66.27,4,2,1,No,NoPay
640,SQL;Python;Machine Learning,1,62.93,7,0,1,No,NoPay
890,Python;C++;Data Analysis,3,63.89,0,4,1,No,NoPay
550,Python,2,93.95,4,0,0,No,NoPay
792,Java;C++,4,76.38,3,4,0,No,NoPay
488,SQL;C++,3,81.25,3,2,1,No,NoPay
147,Python,3,91.85,0,3,0,No,NoPay
146,C++,0,82.07,6,0,1,No,NoPay
721,Machine Learning;Data Analysis;SQL,5,92.02,4,3,1,No,NoPay
932,Data Analysis,3,68.69,9,0,0,No,NoPay
740,C++;Machine Learning,3,87.98,9,2,0,No,NoPay
659,C++;Data Analysis;SQL,0,65.97,7,0,1,No,NoPay
348,Python;Machine Learning;C++,3,99.09,7,2,1,Yes,150
463,Java,4,75.89,2,4,0,No,NoPay
325,Machine Learning;Data Analysis,2,67.17,9,4,1,No,NoPay
186,Machine Learning;Data Analysis,3,83.3,2,1,0,No,NoPay
123,Machine Learning;Python;Data Analysis,5,63.75,2,1,0,No,NoPay
854,Data Analysis;SQL;Python,2,75.55,4,1,1,No,NoPay
608,Java;Data Analysis,0,90.49,6,1,0,No,NoPay
143,Python,3,62.24,9,0,0,No,NoPay
959,Java;Data Analysis;Machine Learning,0,63.19,9,0,1,No,NoPay
197,Java;Data Analysis,1,90.36,4,1,1,No,NoPay
609,Java;SQL;Python,3,80.82,8,2,0,No,NoPay
279,C++;Machine Learning,0,87.53,2,3,0,No,NoPay
293,Machine Learning,3,82.4,7,2,1,No,NoPay
400,Machine Learning;Java,4,60.55,9,3,1,No,NoPay
122,C++,0,84.67,0,1,0,No,NoPay
183,SQL;C++;Machine Learning,2,95.57,8,4,0,No,NoPay
202,Machine Learning;Data Analysis,3,84.04,5,0,0,No,NoPay
438,Python;C++;SQL,4,96.35,0,0,1,No,NoPay
246,Java;Machine Learning,2,75.13,2,4,0,No,NoPay
415,Java;Data Analysis,5,97.51,2,0,0,No,NoPay
777,Data Analysis;Python;C++,0,62.42,5,0,1,No,NoPay
832,SQL;Data Analysis;Java,5,79.57,6,4,1,No,NoPay
907,C++;Java;Machine Learning,5,62.43,9,2,1,No,NoPay
978,Machine Learning,4,74.9,9,2,1,No,NoPay
888,Java,5,77.01,5,3,0,No,NoPay
129,Data Analysis;Machine Learning;Python,2,77.5,5,2,1,Yes,125
637,Machine Learning,3,79.92,9,0,1,No,NoPay
402,SQL;C++;Data Analysis,1,62.23,4,0,0,No,NoPay
785,C++,0,85.45,2,1,1,No,NoPay
912,Java;SQL,0,66.87,9,1,1,No,NoPay
735,SQL,1,88.77,2,1,0,No,NoPay
914,Machine Learning,1,67.72,5,1,1,No,NoPay
219,Machine Learning;Python,1,86.89,0,0,0,Interview,NoPay
641,C++;Python,3,63.58,1,1,1,No,NoPay
916,Data Analysis;Machine Learning,1,67.48,1,1,1,No,NoPay
753,SQL,3,81.68,4,3,0,No,NoPay
807,Machine Learning,0,94.82,7,1,1,No,NoPay
920,Python;Java,4,95.73,2,1,1,No,NoPay
624,Data Analysis;Java,0,98.4,9,2,0,No,NoPay
853,Python;Machine Learning;C++,5,94.93,2,2,1,Yes,125
761,Python,5,74.85,0,0,0,No,NoPay
386,Data Analysis;C++;Python,1,99.71,2,3,0,No,NoPay
973,SQL;Machine Learning;Python,0,69.62,5,3,1,No,NoPay
509,Java,3,78.4,8,3,0,No,NoPay
267,C++,0,61.62,0,3,0,No,NoPay
820,Python;Data Analysis;Java,1,63.77,8,4,0,No,NoPay
441,C++;Python,4,60.47,9,3,0,No,NoPay
496,Machine Learning,3,62.89,8,0,0,No,NoPay
112,C++,0,70.02,9,2,1,No,NoPay
691,Python,4,75.38,7,3,0,No,NoPay
232,C++;SQL,3,96.82,1,1,0,No,NoPay
870,SQL;Python,0,64.06,2,1,0,No,NoPay
607,Machine Learning;Data Analysis,3,97.23,8,4,1,No,NoPay
671,Data Analysis;Python,3,92.59,8,0,1,No,NoPay
373,C++;Java;Data Analysis,0,91.56,3,2,1,No,NoPay
982,Python,1,65.73,1,2,1,No,NoPay
843,Java;Python;Machine Learning,1,92.48,4,0,1,Yes,125
233,C++,2,95.17,2,1,0,No,NoPay
786,C++;Java,4,86.4,5,3,0,No,NoPay
676,Python,2,71.55,5,0,0,No,NoPay
317,SQL,0,95.55,9,0,1,No,NoPay
648,C++;Java;Machine Learning,0,80.03,4,2,0,No,NoPay
410,Machine Learning;SQL,3,82.73,7,2,0,No,NoPay
899,Data Analysis,2,63.28,3,4,0,No,NoPay
709,Machine Learning;SQL;Java,4,68.43,8,3,0,No,NoPay
358,C++,5,72.57,6,3,1,No,NoPay
258,C++;Python,3,60.71,7,4,1,No,NoPay
744,Machine Learning;C++,4,91.32,4,4,0,No,NoPay
627,Java;Data Analysis,1,71.35,2,1,1,No,NoPay
632,C++,2,67.57,3,2,0,No,NoPay
282,Python,4,85.8,3,4,0,No,NoPay
376,Data Analysis;Java;C++,0,96.38,7,0,0,No,NoPay
384,C++;Python;SQL,1,63.8,3,1,1,No,NoPay
224,C++;Data Analysis,0,71.82,7,1,1,No,NoPay
954,Machine Learning,1,91.04,6,4,1,No,NoPay
901,Python;Machine Learning,4,93.13,6,1,0,Yes,125
472,C++,4,87.5,1,2,1,No,NoPay
347,C++,2,69.88,2,0,1,No,NoPay
505,Java;C++;Python,1,86.79,0,1,1,No,NoPay
639,Java;Python,1,90.02,4,0,1,No,NoPay
988,C++;Data Analysis;Java,4,67.45,6,0,1,No,NoPay
929,C++;SQL;Java,4,69.81,9,4,1,No,NoPay
906,C++;Java,4,97.96,4,3,0,No,NoPay
619,SQL,3,68.01,7,0,1,No,NoPay
876,Python;Machine Learning,1,97.56,1,3,0,Interview,NoPay
845,Data Analysis;Machine Learning,2,85.71,4,1,0,No,NoPay
645,Data Analysis;SQL;Java,5,96.65,0,4,0,No,NoPay
847,Machine Learning;Java,3,94.59,9,1,1,No,NoPay
556,Java;Python;Data Analysis,1,92.19,3,1,0,No,NoPay
958,Python,2,95.12,4,0,1,No,NoPay
577,C++;SQL,2,90.54,7,4,1,No,NoPay
795,Java,0,93.3,8,2,1,No,NoPay
85,C++;Python,5,95.53,4,2,1,No,NoPay
242,Java,2,78.9,8,4,1,No,NoPay
698,Machine Learning;Java,0,76.24,2,1,1,No,NoPay
159,Java,5,70.79,9,1,0,No,NoPay
524,SQL,3,70.14,8,1,1,No,NoPay
35,SQL;Python,5,67.06,0,2,1,No,NoPay
540,Data Analysis;C++;SQL,2,70.2,1,1,1,No,NoPay
170,C++,3,96.61,0,0,1,No,NoPay
654,Machine Learning;C++,4,70.62,0,4,1,No,NoPay
891,Data Analysis,0,94.23,2,1,0,No,NoPay
858,Data Analysis,0,70,2,0,1,No,NoPay
848,Java,1,97.04,4,1,0,No,NoPay
945,Python,1,86.14,2,1,1,No,NoPay
733,SQL;C++;Java,3,98.76,7,3,0,No,NoPay
95,Python;Data Analysis;Java,3,93.31,7,1,0,No,NoPay
563,Machine Learning;Python,4,65.73,7,2,0,No,NoPay
240,Java,5,67.47,1,4,1,No,NoPay
742,Machine Learning;SQL,3,71.62,0,2,0,No,NoPay
574,Java,1,84.65,1,1,0,No,NoPay
690,Data Analysis;C++,2,86.14,3,4,1,No,NoPay
460,Java;Data Analysis;SQL,5,67.02,7,1,1,No,NoPay
553,Python,4,95.52,0,2,0,No,NoPay
879,C++;Machine Learning;Java,1,67.02,9,0,0,No,NoPay
206,Data Analysis,1,69.07,0,3,0,No,NoPay
392,SQL;Python;Machine Learning,2,69.96,9,2,1,No,NoPay
794,Data Analysis;SQL;C++,3,90.26,8,0,0,No,NoPay
397,Java,2,92.81,6,4,0,No,NoPay
766,Data Analysis,1,87.62,5,2,1,No,NoPay
849,Java;C++,5,60.95,4,4,0,No,NoPay
217,C++;Python,0,79.28,3,1,0,No,NoPay
4,Data Analysis,4,72.73,2,3,1,No,NoPay
768,Java;Machine Learning,5,86.28,7,1,1,No,NoPay
642,C++;SQL;Machine Learning,0,86.08,6,0,0,No,NoPay
898,SQL;Java;Data Analysis,1,66.07,9,1,1,No,NoPay
612,Java,2,90.61,1,1,1,No,NoPay
738,Java;Data Analysis,1,87.55,0,3,1,No,NoPay
546,Java,1,96.87,6,0,1,No,NoPay
725,Data Analysis;Python;C++,5,78.2,5,3,0,No,NoPay
683,C++;SQL,5,62.94,1,0,0,No,NoPay
98,Python;Java,4,99.62,8,3,1,No,NoPay
804,Python;SQL,1,79.85,1,1,1,No,NoPay
727,Java;C++,0,71.26,6,1,0,No,NoPay
573,Python;Machine Learning;Java,3,99.21,6,0,1,Yes,150
406,Data Analysis;C++,3,63.46,6,2,0,No,NoPay
502,Python,5,72.23,1,1,1,No,NoPay
47,C++;Machine Learning,1,95.31,5,1,1,No,NoPay
32,Data Analysis;Machine Learning;Java,1,69.25,7,2,1,No,NoPay
779,Java;Python;C++,4,82.71,4,2,1,No,NoPay
839,Java;C++,0,82.6,5,0,1,No,NoPay
200,C++,5,62.56,8,3,0,No,NoPay
134,Machine Learning;Java,2,88.49,3,4,1,No,NoPay
27,SQL,3,67.41,6,3,1,No,NoPay
881,C++;Machine Learning,5,95.54,1,4,0,No,NoPay
230,C++;Java;Data Analysis,1,69.4,5,2,0,No,NoPay
489,C++;Python,4,65.86,7,3,1,No,NoPay
772,Machine Learning;Data Analysis;C++,4,77.34,5,4,1,No,NoPay
378,Machine Learning;SQL;Python,5,66.55,9,2,1,No,NoPay
288,SQL,2,80.79,7,4,0,No,NoPay
418,Python;Machine Learning,1,91.63,9,3,1,Yes,125
674,Java,1,82.97,6,4,1,No,NoPay
